,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year
3307,Mercedes-Benz,5200.0,other,220,3.2,Petrol,no,2004
3308,Mitsubishi,9200.0,sedan,48,1.5,Petrol,yes,2008
3309,Toyota,25999.0,other,108,4.0,Petrol,yes,2008
3310,BMW,6300.0,sedan,241,2.8,Gas,yes,1995
3311,Mercedes-Benz,116500.0,sedan,25,3.0,Diesel,yes,2015
3312,BMW,15500.0,sedan,216,2.0,Diesel,yes,2008
3313,Toyota,17500.0,crossover,168,4.0,Gas,yes,2004
3314,Volkswagen,9999.0,sedan,182,1.6,Petrol,yes,2006
3315,BMW,34600.0,crossover,163,5.0,Petrol,yes,2011
3316,Mercedes-Benz,20500.0,sedan,222,5.5,Petrol,yes,2006
3317,Renault,10900.0,van,138,2.0,Diesel,yes,2012
3318,Volkswagen,7800.0,hatch,230,1.6,Petrol,yes,2004
3319,Audi,3900.0,vagon,232,2.5,Diesel,no,2003
3320,Toyota,15500.0,crossover,120,2.0,Petrol,yes,2008
3321,Audi,48000.0,crossover,126,3.0,Diesel,yes,2013
3322,Mercedes-Benz,12800.0,van,193,2.2,Other,yes,2011
3323,Toyota,14900.0,crossover,288,4.7,Gas,yes,2000
3324,Mercedes-Benz,1990.0,hatch,230,1.7,Other,no,2001
3325,Mitsubishi,9800.0,sedan,148,2.0,Gas,yes,2008
3326,Mercedes-Benz,8700.0,sedan,290,2.7,Diesel,yes,1999
3327,Renault,3450.0,van,196,1.9,Diesel,yes,2001
3328,Mercedes-Benz,22000.0,van,236,2.2,Diesel,yes,2012
3329,Mercedes-Benz,6500.0,other,315,2.0,Petrol,yes,1996
3330,Mitsubishi,12999.0,crossover,111,3.0,Gas,yes,2008
3331,Volkswagen,21500.0,sedan,2,1.6,Diesel,yes,2016
3332,BMW,2750.0,vagon,254,2.8,Gas,no,1997
3333,Mitsubishi,23000.0,crossover,125,3.0,Gas,yes,2008
3334,BMW,8200.0,sedan,368,3.0,Diesel,yes,2000
3335,BMW,32900.0,crossover,90,3.0,Petrol,yes,2008
3336,Toyota,22000.0,sedan,73,3.5,Petrol,yes,2010
3337,Mitsubishi,2800.0,other,290,2.0,Petrol,yes,1990
3338,Mercedes-Benz,12999.0,van,130,2.2,Diesel,yes,2012
3339,Toyota,32000.0,sedan,22,2.5,Petrol,yes,2015
3340,Toyota,99999.0,crossover,0,4.5,Petrol,yes,2016
3341,Renault,6950.0,van,310,2.5,Diesel,yes,2005
3342,Renault,10500.0,hatch,148,1.5,Diesel,yes,2012
3343,BMW,6899.0,vagon,320,2.8,Gas,yes,1997
3344,Toyota,65000.0,other,60,4.5,Diesel,yes,2013
3345,Mercedes-Benz,13900.0,other,272,2.2,Diesel,yes,2005
3346,Renault,5800.0,van,217,2.0,Gas,yes,2003
3347,BMW,28700.0,other,160,3.0,Petrol,yes,2011
3348,BMW,16700.0,crossover,260,4.4,Petrol,yes,2003
3349,Volkswagen,18500.0,sedan,217,3.0,Diesel,yes,2006
3350,Renault,3999.0,other,227,1.4,Gas,yes,2005
3351,Renault,8800.0,van,200,1.9,Diesel,yes,2005
3352,Mercedes-Benz,14500.0,van,205,2.2,Diesel,yes,2012
3353,BMW,8900.0,sedan,240,2.0,Diesel,yes,2001
3354,Renault,8550.0,van,160,1.5,Diesel,yes,2014
3355,Mercedes-Benz,10900.0,sedan,160,3.0,Diesel,yes,1996
3356,BMW,48535.5,crossover,0,2.0,Diesel,yes,2016
3357,BMW,25000.0,crossover,130,3.0,Diesel,yes,2012
3358,Mitsubishi,7000.0,sedan,99,1.6,Petrol,yes,2005
3359,BMW,5500.0,sedan,402,2.0,Petrol,yes,1988
3360,Mercedes-Benz,2800.0,other,220,2.3,Petrol,no,2000
3361,Mercedes-Benz,86000.0,crossover,3,3.0,Diesel,yes,2016
3362,Volkswagen,9555.0,van,152,1.6,Diesel,yes,2012
3363,Renault,7200.0,van,1,1.5,Diesel,yes,2012
3364,Mercedes-Benz,7700.0,van,300,2.2,Other,yes,2004
3365,BMW,75000.0,crossover,20,3.0,Diesel,yes,2014
3366,Volkswagen,8650.0,hatch,150,1.4,Petrol,yes,2008
3367,Toyota,10700.0,sedan,109,1.8,Petrol,yes,2007
3368,Volkswagen,6300.0,van,1,2.5,Diesel,yes,2000
3369,Toyota,13900.0,sedan,102,3.5,Gas,yes,2008
3370,Audi,3150.0,vagon,310,2.5,Diesel,no,1999
3371,Volkswagen,7500.0,other,360,2.5,Diesel,yes,2001
3372,Volkswagen,6550.0,sedan,150,1.6,Petrol,yes,2001
3373,BMW,7100.0,sedan,313,2.0,Gas,yes,1997
3374,Volkswagen,3700.0,sedan,370,2.0,Gas,yes,1992
3375,Toyota,20999.0,sedan,77,2.5,Gas,yes,2012
3376,Renault,6750.0,vagon,1,1.5,Diesel,yes,2004
3377,Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016
3378,Mercedes-Benz,5200.0,sedan,432,3.0,Diesel,yes,1992
3379,BMW,51000.0,sedan,97,3.0,Diesel,yes,2011
3380,Toyota,27400.0,crossover,52,3.5,Gas,yes,2012
3381,Toyota,12500.0,crossover,201,2.0,Petrol,yes,2006
3382,Mercedes-Benz,24800.0,vagon,118,3.0,Diesel,yes,2010
3383,Volkswagen,10600.0,sedan,118,1.8,Petrol,yes,2008
3384,Mitsubishi,8900.0,other,150,3.0,Petrol,yes,2000
3385,Renault,7200.0,van,101,1.5,Diesel,yes,2012
3386,BMW,10000.0,sedan,274,4.4,Gas,yes,1998
3387,Toyota,11700.0,crossover,126,2.4,Gas,yes,2008
3388,BMW,64999.0,sedan,15,3.0,Petrol,yes,2012
3389,Toyota,28900.0,crossover,83,3.5,Gas,yes,2012
3390,BMW,60500.0,crossover,1,2.0,Diesel,yes,2016
3391,Renault,5500.0,sedan,153,1.6,Other,yes,2006
3392,BMW,85900.0,crossover,19,3.0,Diesel,yes,2015
3393,BMW,49000.0,vagon,56,5.0,Petrol,yes,2007
3394,Audi,22999.0,crossover,125,4.2,Petrol,yes,2008
3395,Mercedes-Benz,22900.0,sedan,197,2.2,Diesel,yes,2010
3396,BMW,85555.0,sedan,10,3.0,Other,yes,2015
3397,Mercedes-Benz,30000.0,crossover,97,2.14,Diesel,yes,2011
3398,BMW,2600.0,sedan,250,1.6,Petrol,yes,1996
3399,Volkswagen,12500.0,crossover,230,3.2,Gas,yes,2003
3400,BMW,6800.0,sedan,4,2.8,Gas,yes,1995
3401,Audi,4000.0,sedan,315,2.3,Gas,yes,1991
3402,Audi,36500.0,crossover,159,3.0,Diesel,yes,2010
3403,Volkswagen,10000.0,van,231,1.9,Diesel,yes,2005
3404,Volkswagen,4700.0,hatch,160,2.0,Diesel,no,2006
3405,BMW,27900.0,crossover,140,3.0,Diesel,yes,2009
3406,Renault,7440.0,other,148,1.5,Diesel,yes,2012
3407,Mercedes-Benz,17999.0,van,260,2.2,Diesel,yes,2013
3408,Volkswagen,7750.0,van,235,1.9,Diesel,yes,2004
3409,Mercedes-Benz,7200.0,van,285,2.2,Diesel,yes,2001
3410,Volkswagen,3700.0,hatch,121,1.9,Diesel,yes,1993
3411,Volkswagen,12000.0,vagon,187,2.0,Diesel,yes,2008
3412,Audi,48000.0,crossover,75,3.0,Diesel,yes,2013
3413,BMW,49000.0,sedan,58,4.4,Other,yes,2011
3414,Mercedes-Benz,69500.0,crossover,84,3.0,Diesel,yes,2014
3415,BMW,19999.0,crossover,227,3.0,Diesel,yes,2006
3416,Volkswagen,30900.0,sedan,30,2.0,Diesel,yes,2014
3417,Mercedes-Benz,44000.0,other,39,5.5,Petrol,yes,2009
3418,Mercedes-Benz,10200.0,sedan,174,2.6,Gas,yes,2001
3419,Mercedes-Benz,22000.0,crossover,160,4.0,Diesel,yes,2008
3420,Mercedes-Benz,46700.0,sedan,115,5.5,Petrol,yes,2011
3421,Mercedes-Benz,9999.0,sedan,322,2.7,Diesel,yes,2000
3422,Volkswagen,4400.0,other,145,2.4,Diesel,yes,1993
3423,Mercedes-Benz,45000.0,sedan,1,1.6,Petrol,yes,2015
3424,Toyota,63333.0,other,33,4.5,Diesel,yes,2013
3425,Volkswagen,12999.0,van,237,2.5,Diesel,yes,2005
3426,Mercedes-Benz,15000.0,other,115,2.2,Diesel,yes,2011
3427,BMW,58500.0,crossover,80,3.0,Diesel,yes,2013
3428,Renault,6250.0,van,205,1.6,Petrol,yes,2007
3429,Volkswagen,8900.0,sedan,160,1.6,Petrol,yes,2006
3430,Mercedes-Benz,65000.0,other,0,1.6,Petrol,yes,2016
3431,Volkswagen,15200.0,sedan,185,1.4,Petrol,yes,2011
3432,Mercedes-Benz,121500.0,sedan,22,3.0,Diesel,yes,2014
3433,Audi,30999.0,sedan,108,2.0,Diesel,yes,2013
3434,BMW,22000.0,other,138,4.8,Petrol,yes,2007
3435,Mitsubishi,10500.0,crossover,95,3.2,Diesel,no,2008
3436,BMW,3900.0,sedan,380,3.0,Gas,yes,1989
3437,Mitsubishi,9900.0,sedan,55,2.0,Other,yes,2008
3438,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995
3439,BMW,5000.0,sedan,305,2.0,Petrol,yes,1995
3440,Audi,5300.0,other,370,1.8,Petrol,yes,1997
3441,Renault,6450.0,vagon,100,1.5,Diesel,yes,2009
3442,Toyota,44700.0,crossover,120,3.5,Petrol,yes,2013
3443,Toyota,17800.0,crossover,220,3.0,Diesel,yes,2004
3444,BMW,26900.0,sedan,158,5.0,Petrol,yes,2007
3445,Volkswagen,14999.0,vagon,128,1.4,Gas,yes,2011
3446,Mercedes-Benz,7650.0,sedan,340,5.0,Gas,yes,1997
3447,Volkswagen,12750.0,vagon,130,1.4,Gas,yes,2010
3448,Volkswagen,16000.0,hatch,26,1.2,Petrol,yes,2014
3449,Toyota,65000.0,crossover,90,4.5,Diesel,yes,2012
3450,Renault,11999.0,hatch,65,1.5,Diesel,yes,2014
3451,BMW,3000.0,sedan,294,2.0,Diesel,no,1999
3452,Volkswagen,17900.0,crossover,70,1.4,Petrol,yes,2012
3453,Mercedes-Benz,109000.0,crossover,0,3.5,Diesel,yes,2016
3454,Mercedes-Benz,4500.0,sedan,409,2.6,Petrol,yes,1991
3455,Audi,19300.0,sedan,113,1.8,Petrol,yes,2009
3456,Volkswagen,11300.0,van,250,2.5,Diesel,yes,2007
3457,Mitsubishi,18800.0,crossover,47,3.0,Petrol,yes,2008
3458,Mercedes-Benz,4150.0,other,277,2.2,Diesel,yes,2000
3459,Volkswagen,14000.0,crossover,194,3.2,Gas,yes,2004
3460,Mercedes-Benz,13995.0,van,126,2.2,Diesel,yes,2013
3461,Renault,6400.0,other,209,1.5,Diesel,yes,2005
3462,Renault,4900.0,sedan,90,1.4,Gas,yes,2008
3463,Audi,6400.0,sedan,261,1.8,Gas,yes,2000
3464,Renault,9400.0,van,270,2.0,Diesel,yes,2007
3465,Toyota,15400.0,sedan,152,3.5,Gas,yes,2007
3466,Volkswagen,2900.0,sedan,238,2.0,Gas,no,2002
3467,Renault,9500.0,vagon,78,1.5,Diesel,yes,2014
3468,Volkswagen,23000.0,sedan,75,2.0,Petrol,yes,2013
3469,Toyota,10600.0,crossover,185,2.0,Gas,yes,2005
3470,Audi,2550.0,sedan,304,2.5,Diesel,no,1998
3471,Volkswagen,8500.0,sedan,87,1.6,Petrol,yes,2011
3472,Audi,10500.0,vagon,243,2.5,Diesel,yes,2003
3473,Mercedes-Benz,18000.0,sedan,99,1.8,Petrol,yes,2008
3474,Mitsubishi,1550.0,hatch,1,1.8,Diesel,yes,1990
3475,BMW,3800.0,sedan,250,3.0,Diesel,no,2002
3476,BMW,42000.0,crossover,128,4.4,Petrol,yes,2011
3477,Mitsubishi,8500.0,sedan,110,2.0,Petrol,yes,2008
3478,Toyota,24900.0,sedan,30,2.5,Petrol,yes,2014
3479,Volkswagen,10200.0,vagon,186,2.0,Diesel,yes,2005
3480,BMW,14200.0,sedan,135,3.0,Gas,yes,2004
3481,Volkswagen,22500.0,crossover,151,3.0,Diesel,yes,2009
3482,Toyota,47500.0,crossover,45,3.0,Diesel,yes,2014
3483,BMW,4500.0,vagon,360,2.0,Petrol,yes,1993
3484,BMW,8300.0,sedan,197,3.0,Petrol,yes,2001
3485,Toyota,14300.0,hatch,60,1.6,Petrol,yes,2013
3486,Renault,18456.16,crossover,1,1.5,Diesel,yes,2016
3487,Renault,6999.0,van,173,1.5,Diesel,yes,2006
3488,Mitsubishi,7500.0,sedan,94,1.6,Petrol,yes,2007
3489,Volkswagen,2850.0,sedan,350,2.0,Petrol,yes,1990
3490,Mercedes-Benz,5800.0,van,282,2.2,Diesel,yes,2001
3491,Toyota,3700.0,hatch,282,1.4,Petrol,yes,1995
3492,Renault,6555.0,vagon,180,1.5,Diesel,yes,2005
3493,Volkswagen,23999.0,sedan,80,1.8,Petrol,yes,2012
3494,Mitsubishi,21500.0,crossover,47,2.4,Petrol,yes,2012
3495,Volkswagen,5700.0,sedan,300,1.8,Petrol,yes,2001
3496,Volkswagen,4500.0,vagon,220,2.0,Diesel,no,2005
3497,BMW,6800.0,sedan,297,2.5,Petrol,yes,2000
3498,Toyota,22900.0,sedan,84,2.5,Petrol,yes,2012
3499,Volkswagen,8500.0,van,210,2.5,Diesel,yes,2003
3500,Renault,8700.0,van,183,1.9,Diesel,yes,2004
3501,BMW,12200.0,sedan,239,3.0,Diesel,yes,2001
3502,BMW,23900.0,crossover,235,3.0,Diesel,yes,2007
3503,Mitsubishi,16000.0,vagon,174,3.2,Diesel,yes,2006
3504,Mitsubishi,7000.0,sedan,158,1.6,Petrol,yes,2007
3505,Renault,9450.0,vagon,215,1.5,Diesel,yes,2008
3506,Mercedes-Benz,41900.0,sedan,95,6.3,Other,yes,2011
3507,Mitsubishi,7400.0,sedan,148,1.6,Petrol,yes,2008
3508,Renault,2350.0,vagon,245,1.9,Diesel,no,2003
3509,Audi,3390.0,sedan,289,2.5,Diesel,no,2002
3510,BMW,40755.0,sedan,0,2.0,Petrol,yes,2016
3511,Volkswagen,3300.0,vagon,430,1.8,Petrol,yes,1991
3512,Volkswagen,49500.0,crossover,80,3.0,Diesel,yes,2014
3513,Renault,8700.0,hatch,100,1.5,Diesel,yes,2010
3514,Mercedes-Benz,20400.0,sedan,190,1.8,Gas,yes,2011
3515,BMW,17700.0,sedan,98,2.0,Petrol,yes,2011
3516,BMW,17900.0,sedan,69,2.0,Petrol,yes,2008
3517,Mercedes-Benz,5500.0,sedan,269,2.2,Petrol,yes,1994
3518,Mercedes-Benz,6200.0,sedan,221,1.8,Gas,yes,2004
3519,Mercedes-Benz,3500.0,van,257,2.2,Diesel,no,2002
3520,BMW,8100.0,vagon,180,2.0,Diesel,no,2011
3521,Toyota,2499.0,vagon,254,2.0,Diesel,no,2000
3522,Audi,3150.0,sedan,10,2.8,Petrol,yes,1991
3523,Audi,4000.0,sedan,380,2.8,Petrol,yes,1997
3524,Audi,4000.0,vagon,234,2.5,Diesel,no,2001
3525,BMW,2050.0,vagon,300,2.5,Diesel,no,1997
3526,Mercedes-Benz,2600.0,hatch,178,1.7,Diesel,no,1999
3527,Mercedes-Benz,24500.0,sedan,222,5.5,Petrol,yes,2005
3528,BMW,14600.0,sedan,116,2.5,Diesel,yes,2004
3529,Mercedes-Benz,16900.0,van,180,3.0,Diesel,yes,2008
3530,Volkswagen,14500.0,crossover,173,2.5,Diesel,yes,2005
3531,Volkswagen,38365.0,sedan,0,2.0,Diesel,yes,2016
3532,Mercedes-Benz,17800.0,van,162,1.8,Diesel,yes,2012
3533,Renault,5000.0,sedan,200,1.4,Petrol,yes,2007
3534,Toyota,42000.0,crossover,97,4.0,Petrol,yes,2010
3535,BMW,35500.0,sedan,67,3.0,Petrol,yes,2011
3536,BMW,3000.0,sedan,190,2.0,Petrol,no,2000
3537,BMW,22600.0,crossover,69,3.0,Petrol,no,2013
3538,Volkswagen,12900.0,other,142,2.0,Petrol,yes,2007
3539,Mercedes-Benz,7600.0,van,240,2.2,Diesel,yes,2005
3540,Toyota,37700.0,crossover,47,5.7,Gas,yes,2009
3541,Toyota,8300.0,sedan,168,2.0,Petrol,yes,2004
3542,BMW,65500.0,crossover,1,2.0,Diesel,yes,2016
3543,Audi,34500.0,sedan,71,2.8,Petrol,yes,2012
3544,Toyota,7500.0,sedan,185,3.0,Gas,yes,2004
3545,Volkswagen,13900.0,vagon,123,1.4,Gas,yes,2013
3546,Renault,4000.0,van,194,1.9,Diesel,yes,2000
3547,Audi,2300.0,vagon,250,2.5,Diesel,no,2001
3548,Renault,5650.0,van,140,1.4,Petrol,yes,2009
3549,Volkswagen,11800.0,other,200,1.9,Diesel,yes,2007
3550,Audi,44000.0,hatch,1,1.4,Petrol,yes,2016
3551,Audi,23400.0,crossover,105,4.2,Gas,yes,2007
3552,BMW,2666.0,sedan,360,2.5,Diesel,no,1996
3553,BMW,23900.0,crossover,60,2.0,Petrol,yes,2013
3554,Toyota,14000.0,sedan,25,2.5,Petrol,yes,2014
3555,BMW,69999.0,crossover,1,2.0,Petrol,yes,2016
3556,Mercedes-Benz,58999.0,crossover,0,2.2,Diesel,yes,2016
3557,Audi,22500.0,other,71,3.6,Petrol,yes,2007
3558,Toyota,10300.0,sedan,108,1.6,Petrol,yes,2008
3559,Renault,9300.0,van,200,1.5,Diesel,yes,2009
3560,Audi,37800.0,other,126,3.0,Diesel,yes,2010
3561,Toyota,10400.0,sedan,144,1.3,Petrol,yes,2012
3562,Renault,6700.0,van,160,1.5,Diesel,yes,2012
3563,Renault,7400.0,van,156,1.5,Diesel,yes,2012
3564,Renault,11200.0,van,157,1.5,Diesel,yes,2012
3565,Toyota,25900.0,crossover,97,4.0,Petrol,yes,2009
3566,Mercedes-Benz,11500.0,van,381,2.2,Diesel,yes,2006
3567,Renault,11500.0,vagon,230,1.5,Diesel,yes,2012
3568,Toyota,2600.0,sedan,218,2.2,Petrol,yes,1994
3569,Mercedes-Benz,55000.0,crossover,40,4.6,Petrol,yes,2013
3570,Renault,6650.0,hatch,274,1.5,Diesel,yes,2006
3571,Mercedes-Benz,11900.0,van,215,2.2,Diesel,yes,2011
3572,Renault,8600.0,van,100,1.5,Diesel,yes,2012
3573,Mercedes-Benz,6700.0,van,310,2.2,Diesel,yes,2001
3574,Volkswagen,21500.0,crossover,178,3.0,Diesel,yes,2008
3575,Toyota,17777.0,other,120,2.7,Gas,yes,2006
3576,BMW,29000.0,sedan,170,2.0,Diesel,yes,2011
3577,Volkswagen,7300.0,sedan,125,1.6,Petrol,yes,2005
3578,BMW,58000.0,crossover,64,2.0,Diesel,yes,2015
3579,Toyota,43999.0,other,1,2.8,Diesel,yes,2016
3580,Volkswagen,16450.0,van,143,2.0,Diesel,yes,2012
3581,Toyota,26900.0,crossover,118,2.7,Petrol,yes,2011
3582,BMW,13900.0,sedan,262,4.0,Diesel,yes,2003
3583,Mercedes-Benz,5500.0,sedan,250,2.7,Diesel,no,2003
3584,Volkswagen,3350.0,other,223,1.9,Diesel,yes,1997
3585,Volkswagen,9800.0,hatch,98,1.6,Gas,yes,2010
3586,Mercedes-Benz,13899.0,hatch,232,3.0,Diesel,yes,2007
3587,Mercedes-Benz,15200.0,sedan,195,3.0,Diesel,yes,2007
3588,Toyota,8900.0,sedan,87,1.6,Petrol,yes,2008
3589,Mitsubishi,17800.0,crossover,111,2.4,Petrol,yes,2011
3590,Audi,2650.0,vagon,270,2.5,Diesel,no,2001
3591,Mitsubishi,10200.0,sedan,102,2.0,Gas,yes,2008
3592,Toyota,12500.0,sedan,150,2.4,Petrol,yes,2007
3593,Audi,2500.0,hatch,200,1.6,Petrol,no,1999
3594,Toyota,16200.0,crossover,219,2.7,Petrol,yes,2006
3595,BMW,28000.0,sedan,127,2.5,Petrol,yes,2010
3596,Mercedes-Benz,5000.0,sedan,240,2.2,Diesel,no,2004
3597,Toyota,8900.0,sedan,154,1.6,Gas,yes,2008
3598,BMW,29900.0,crossover,182,3.0,Petrol,yes,2008
3599,Mercedes-Benz,12950.0,other,199,2.2,Diesel,yes,2012
3600,Volkswagen,19999.0,van,152,2.0,Diesel,yes,2012
3601,Audi,10000.0,sedan,131,1.8,Petrol,yes,2005
3602,BMW,39500.0,vagon,93,2.0,Diesel,yes,2012
3603,Volkswagen,7900.0,other,123,1.4,Petrol,yes,2008
3604,Mercedes-Benz,15900.0,sedan,216,5.0,Petrol,yes,2007
3605,Mitsubishi,6700.0,sedan,155,1.6,Gas,yes,2007
3606,Renault,9500.0,van,189,2.0,Diesel,yes,2010
3607,Audi,3600.0,sedan,374,2.5,Diesel,no,2001
3608,Renault,9150.0,van,220,2.0,Diesel,yes,2007
3609,Mercedes-Benz,12900.0,van,185,2.2,Diesel,yes,2011
3610,Renault,11500.0,vagon,175,1.5,Diesel,yes,2011
3611,Toyota,39500.0,other,1,2.8,Diesel,yes,2016
3612,Renault,4200.0,sedan,310,1.4,Petrol,yes,2003
3613,BMW,4100.0,sedan,26,3.0,Diesel,no,2001
3614,Volkswagen,9200.0,van,248,1.9,Diesel,yes,2007
3615,Audi,11400.0,crossover,250,2.5,Diesel,yes,2005
3616,Volkswagen,24000.0,sedan,3,1.6,Diesel,yes,2016
3617,Renault,1800.0,hatch,1,1.4,Gas,yes,1988
3618,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995
3619,Mercedes-Benz,110000.0,crossover,0,3.0,Diesel,yes,2016
3620,BMW,16999.0,vagon,213,3.0,Diesel,yes,2007
3621,Audi,6700.0,sedan,340,2.6,Gas,yes,1997
3622,Toyota,2200.0,hatch,50,2.0,Petrol,yes,1991
3623,Toyota,4500.0,sedan,238,1.8,Petrol,yes,1996
3624,BMW,10999.0,sedan,225,3.0,Diesel,yes,2003
3625,BMW,4000.0,sedan,380,2.0,Petrol,yes,1991
3626,Volkswagen,5400.0,vagon,250,1.6,Petrol,yes,2003
3627,Mercedes-Benz,1700.0,sedan,300,2.0,Gas,no,1998
3628,Audi,4000.0,sedan,320,2.8,Petrol,yes,1992
3629,Mercedes-Benz,55000.0,crossover,127,5.5,Petrol,yes,2008
3630,BMW,2500.0,sedan,44,2.5,Diesel,no,1997
3631,Mitsubishi,15999.0,crossover,149,3.0,Gas,yes,2008
3632,Mercedes-Benz,7800.0,hatch,125,2.3,Petrol,yes,2001
3633,Volkswagen,12114.35,sedan,0,1.6,Petrol,yes,2016
3634,Volkswagen,12500.0,sedan,118,1.6,Diesel,yes,2011
3635,Renault,11500.0,van,160,1.5,Diesel,yes,2010
3636,Volkswagen,10999.0,other,240,2.5,Diesel,yes,2005
3637,Mercedes-Benz,15300.0,other,234,2.2,Diesel,yes,2008
3638,Mercedes-Benz,12300.0,sedan,300,2.2,Diesel,yes,2003
3639,Volkswagen,12400.0,other,248,2.5,Diesel,yes,2007
3640,Mercedes-Benz,50800.0,crossover,30,3.5,Diesel,yes,2013
3641,BMW,77500.0,crossover,1,3.0,Petrol,yes,2016
3642,Renault,6800.0,van,119,1.5,Diesel,yes,2012
3643,BMW,6399.0,sedan,282,2.0,Petrol,yes,1995
3644,Audi,3550.0,sedan,196,2.8,Petrol,no,1997
3645,BMW,31800.0,sedan,115,3.0,Diesel,yes,2010
3646,Volkswagen,1700.0,hatch,247,1.4,Petrol,no,1999
3647,Mercedes-Benz,14900.0,sedan,171,3.2,Gas,yes,2006
3648,Mercedes-Benz,5100.0,sedan,295,3.0,Diesel,yes,1994
3649,Renault,12800.0,hatch,125,1.1,Diesel,yes,2012
3650,BMW,5650.0,sedan,284,2.0,Petrol,yes,1998
3651,Audi,5200.0,sedan,250,1.8,Other,yes,1996
3652,Renault,10100.0,vagon,190,2.0,Diesel,yes,2012
3653,Mercedes-Benz,14750.0,sedan,220,3.0,Diesel,yes,2005
3654,Volkswagen,4500.0,sedan,230,2.0,Gas,yes,1996
3655,Audi,19500.0,crossover,186,4.2,Petrol,yes,2006
3656,BMW,5400.0,crossover,250,3.0,Petrol,no,2003
3657,Mercedes-Benz,12900.0,sedan,255,2.7,Diesel,yes,2003
3658,Mitsubishi,15900.0,crossover,138,3.0,Gas,yes,2008
3659,Renault,11800.0,other,179,1.5,Diesel,yes,2012
3660,BMW,34500.0,sedan,45,2.0,Petrol,yes,2013
3661,Renault,6200.0,van,228,2.5,Diesel,yes,2005
3662,Mercedes-Benz,16500.0,other,107,2.2,Diesel,yes,2010
3663,Volkswagen,55555.0,van,53,2.0,Diesel,yes,2013
3664,Toyota,22500.0,sedan,12,2.5,Petrol,yes,2014
3665,Audi,8700.0,sedan,202,3.7,Gas,yes,1998
3666,Audi,35900.0,sedan,105,2.0,Diesel,yes,2014
3667,Mercedes-Benz,6800.0,van,242,2.2,Diesel,yes,1999
3668,Mitsubishi,18500.0,crossover,135,3.0,Gas,yes,2009
3669,BMW,12300.0,sedan,140,2.0,Petrol,yes,2005
3670,Toyota,18800.0,vagon,89,1.8,Petrol,yes,2012
3671,Mercedes-Benz,11700.0,crossover,284,4.0,Diesel,yes,2004
3672,Audi,14900.0,crossover,183,3.6,Petrol,no,2007
3673,Volkswagen,8900.0,sedan,144,1.6,Petrol,yes,2013
3674,Volkswagen,9000.0,sedan,223,2.5,Diesel,yes,2007
3675,BMW,7250.0,sedan,300,2.8,Petrol,yes,1999
3676,Mercedes-Benz,35900.0,crossover,254,5.0,Gas,yes,2004
3677,Toyota,14900.0,sedan,110,3.5,Petrol,yes,2008
3678,Volkswagen,14900.0,van,170,1.6,Diesel,yes,2012
3679,Mercedes-Benz,46500.0,crossover,127,5.0,Petrol,yes,2008
3680,Mercedes-Benz,7900.0,other,206,2.2,Diesel,yes,2004
3681,Toyota,35999.0,crossover,102,4.0,Petrol,yes,2011
3682,Volkswagen,7300.0,van,240,1.9,Diesel,yes,2005
3683,BMW,12600.0,sedan,219,3.6,Petrol,yes,2002
3684,BMW,9000.0,sedan,225,2.2,Gas,yes,2002
3685,BMW,37200.0,other,115,3.0,Diesel,yes,2011
3686,Audi,63200.0,sedan,0,2.0,Petrol,yes,2016
3687,BMW,86999.0,crossover,0,3.0,Diesel,yes,2016
3688,Mercedes-Benz,4100.0,sedan,410,2.2,Diesel,yes,1998
3689,Mercedes-Benz,11800.0,sedan,215,3.2,Petrol,yes,2003
3690,Audi,4000.0,vagon,300,2.5,Diesel,no,2001
3691,Volkswagen,9900.0,van,149,1.6,Diesel,yes,2013
3692,BMW,9999.0,sedan,271,3.0,Diesel,yes,2001
3693,Volkswagen,11500.0,sedan,118,2.0,Petrol,yes,2007
3694,BMW,4850.0,sedan,280,3.0,Diesel,no,1999
3695,Mitsubishi,5850.0,hatch,130,1.3,Petrol,yes,2005
3696,Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016
3697,BMW,32000.0,crossover,138,3.0,Petrol,yes,2009
3698,Toyota,61990.0,crossover,68,4.5,Diesel,yes,2012
3699,Toyota,8888.0,sedan,172,1.8,Gas,yes,2005
3700,Mitsubishi,12700.0,crossover,110,2.4,Gas,yes,2008
3701,Toyota,28500.0,sedan,16,2.5,Petrol,yes,2015
3702,BMW,47777.0,crossover,142,3.0,Other,yes,2011
3703,BMW,16700.0,sedan,150,2.0,Diesel,yes,2008
3704,Toyota,12900.0,sedan,134,2.4,Gas,yes,2007
3705,Volkswagen,9900.0,van,300,2.5,Diesel,yes,2007
3706,Toyota,51500.0,crossover,70,3.0,Diesel,yes,2015
3707,Volkswagen,6200.0,van,180,2.0,Diesel,yes,2005
3708,Audi,13333.0,other,178,2.0,Diesel,yes,2008
3709,Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014
3710,Volkswagen,7777.0,other,214,2.0,Other,yes,2007
3711,Volkswagen,20600.0,sedan,107,1.8,Petrol,yes,2012
3712,Volkswagen,9500.0,van,188,1.9,Diesel,yes,2006
